3.661017 3.750779 3.746910 3.747575 3.744813 3.753394 3.757168 3.736175 3.699775 3.700365 3.681389 3.688681 3.792675 3.668930 3.665149 3.685193 3.678608 3.666931 3.643218 3.810643 3.634703 3.664517 3.675676 3.684759 3.668340 3.669066 3.667709 3.679779 3.675250 3.669553 3.922987 3.930454 3.932397 3.942237 3.940101 3.939558 3.871135 3.865164 3.891933 3.887363 3.896156 3.871842 3.983076 3.998812 4.001751 3.992740 3.999450 3.904374 3.754238 3.755210 3.761314 3.751496 3.769912 3.764885 3.725456 3.729646 3.728169 3.746540 3.740904 3.730959 3.742536 3.718406 3.950121 3.985578 3.979958 3.747558 3.636776 3.635343 3.634448 3.639754 3.633646 3.633877 3.750995 3.739089 3.742934 3.736072 3.737113 3.741292 3.696889 3.682138 3.680820 3.686373 3.707329 3.688765 3.648161 3.834478 3.799402 3.765092 3.647586 3.808035 3.653797 3.820353 3.807419 3.660446 3.642731 3.828005 3.819036 3.748100 3.698639 3.706062 3.739473 3.653255 3.625517 3.664999 3.790395 3.800441 3.827970 3.801718 3.804233 0.548675 0.569352 0.513233 0.499480 0.531224 0.590477 0.440528 0.425561 0.480456 0.514347 0.622233 0.330688 0.457629 0.188346 0.504276 0.349125 0.259443 0.197282 0.422704 0.139021 0.113442 0.082655 0.107627 0.063711 0.141187 0.230283 0.219556 0.194612 0.163715 0.186067 0.155952 0.443377 0.602361 0.506494 0.585339 0.512217 0.649135 0.321436 0.405140 0.433292 0.549679 0.442501 0.457421 0.482454 0.057925 0.065893 0.102311 0.039835 0.111652 1 0.036313 0.101717 0.164672 0.118110 0.173103 0.287647 0.671580 0.627181 0.705635 0.559320 0.644420 0.654228 0.214672 0.216802 0.164034 0.128828 0.184378 0.172714 0.198102 0.165738 0.163450 0.174659 0.161218 0.170144 0.142958 0.155417 0.136172 3.687021 3.707710 3.688107 3.658466 3.698296 3.687227 3.647133 3.649646 3.664732 
3.657828 3.746687 3.742847 3.743506 3.740775 3.749267 3.752993 3.732189 3.696172 3.696755 3.677981 3.685195 3.788184 3.665646 3.661906 3.681734 3.675233 3.663699 3.640258 3.806033 3.631840 3.661305 3.672331 3.681326 3.665062 3.665789 3.664429 3.676372 3.671890 3.666252 3.917465 3.924866 3.926796 3.936562 3.934438 3.933904 3.866006 3.860075 3.886636 3.882102 3.890827 3.866697 3.977165 3.992799 3.995713 3.986760 3.993429 3.898991 3.750099 3.751053 3.757098 3.747373 3.765620 3.760635 3.721598 3.725749 3.724282 3.742471 3.736889 3.727044 3.738499 3.714601 3.944417 3.979639 3.974054 3.743478 3.633875 3.632456 3.631569 3.636806 3.630776 3.631015 3.746875 3.735085 3.738888 3.732092 3.733132 3.737258 3.693316 3.678731 3.677430 3.682920 3.703654 3.685273 3.645159 3.829669 3.794889 3.760893 3.644584 3.803465 3.650742 3.815647 3.802825 3.657271 3.639747 3.823228 3.814331 3.744056 3.695084 3.702447 3.735546 3.650196 3.622807 3.661742 3.785911 3.795872 3.823163 3.797142 3.799623 0.565417 0.584856 0.515373 0.502404 0.535505 0.605893 0.464926 0.449427 0.502236 0.535297 0.636887 0.347831 0.474135 0.213054 0.521902 0.369068 0.281702 0.222241 0.441619 0.119893 0.094886 0.070560 0.089309 0.071409 0.122070 0.223204 0.207730 0.180947 0.154719 0.175111 0.141591 0.463294 0.618745 0.515329 0.601942 0.519427 0.665126 0.325946 0.410664 0.438824 0.561026 0.450907 0.463544 0.488420 0.054439 0.071067 0.093580 0.045166 0.101116 0.036313 1 0.114469 0.151242 0.116775 0.164673 0.282561 0.685370 0.629244 0.709144 0.575205 0.648020 0.656717 0.200020 0.203328 0.151818 0.117809 0.167144 0.155325 0.202047 0.159757 0.159043 0.167688 0.153072 0.162630 0.127083 0.153858 0.131445 3.683547 3.704018 3.684618 3.655321 3.694726 3.683772 3.644126 3.646605 3.661511 
3.602001 3.692817 3.688919 3.689590 3.686786 3.695484 3.699326 3.678106 3.641228 3.641831 3.622615 3.630001 3.735233 3.610020 3.606191 3.626480 3.619786 3.607936 3.583925 3.753338 3.575304 3.605506 3.616824 3.626001 3.609427 3.610144 3.608806 3.621016 3.616431 3.610670 3.867023 3.874605 3.876565 3.886528 3.884371 3.883814 3.814578 3.808555 3.835633 3.831007 3.839903 3.815318 3.927723 3.943627 3.946614 3.937505 3.944283 3.848196 3.696342 3.697345 3.703526 3.693590 3.712218 3.707143 3.667216 3.671451 3.669963 3.688563 3.682857 3.672789 3.684517 3.660109 3.894440 3.930279 3.924600 3.689590 3.577429 3.575983 3.575081 3.580466 3.574268 3.574486 3.693090 3.681033 3.684940 3.677994 3.679027 3.683282 3.638309 3.623356 3.622017 3.627645 3.648863 3.630090 3.588901 3.777444 3.741963 3.707240 3.588329 3.750664 3.594583 3.763184 3.750099 3.601399 3.583483 3.770941 3.761877 3.690054 3.640001 3.647479 3.681253 3.594046 3.565912 3.606072 3.732960 3.743116 3.770970 3.744399 3.746965 0.621627 0.644935 0.604961 0.590982 0.621418 0.666028 0.497857 0.492078 0.552156 0.587486 0.698899 0.358613 0.533135 0.259602 0.575551 0.419403 0.329405 0.265851 0.493223 0.119176 0.101104 0.074555 0.096850 0.043502 0.119003 0.155662 0.162477 0.147975 0.107688 0.130206 0.118400 0.516110 0.677344 0.592267 0.659214 0.600547 0.724509 0.414398 0.496532 0.523969 0.637197 0.529835 0.547391 0.572364 0.068227 0.044759 0.069025 0.070956 0.081248 0.101717 0.114469 1 0.123928 0.052937 0.114107 0.213499 0.749411 0.717406 0.793978 0.634127 0.733306 0.744390 0.168230 0.160362 0.111859 0.096734 0.146499 0.139628 0.295231 0.264289 0.261554 0.273633 0.260192 0.269200 0.110226 0.135489 0.104992 3.628323 3.649269 3.629428 3.599378 3.639689 3.628488 3.587885 3.590437 3.605734 
3.561968 3.649857 3.646049 3.646702 3.643994 3.652415 3.656106 3.635477 3.599828 3.600408 3.581854 3.588981 3.691044 3.569661 3.565969 3.585544 3.579126 3.567744 3.544654 3.708791 3.536364 3.565390 3.576267 3.585150 3.569094 3.569814 3.568465 3.580255 3.575823 3.570261 3.819923 3.827330 3.829257 3.839027 3.836904 3.836369 3.768543 3.762630 3.789132 3.784605 3.793316 3.769234 3.879642 3.895303 3.898228 3.889257 3.895938 3.801460 3.653233 3.654180 3.660180 3.650532 3.668637 3.663692 3.624992 3.629102 3.627650 3.645675 3.640140 3.630385 3.641725 3.618050 3.846871 3.882129 3.876535 3.646661 3.538362 3.536964 3.536090 3.541243 3.535311 3.535551 3.650037 3.638350 3.642122 3.635385 3.636414 3.640506 3.597003 3.582597 3.581312 3.586733 3.607231 3.589054 3.549487 3.732319 3.697711 3.663945 3.548921 3.706241 3.554994 3.718360 3.705604 3.561407 3.544137 3.725907 3.717051 3.647240 3.598751 3.606034 3.638803 3.554440 3.527489 3.565810 3.688788 3.698693 3.725847 3.699955 3.702423 0.711059 0.730819 0.658580 0.646392 0.679785 0.751681 0.566577 0.568764 0.629535 0.666542 0.782524 0.370982 0.620382 0.350854 0.667276 0.512898 0.422967 0.359732 0.586237 0.038349 0.058637 0.085516 0.064152 0.122888 0.037205 0.084266 0.057312 0.030030 0.025412 0.029216 0.010723 0.605643 0.763520 0.662419 0.747124 0.665264 0.809429 0.473621 0.557291 0.585285 0.687153 0.598566 0.609809 0.634104 0.108315 0.114899 0.067482 0.127564 0.054359 0.164672 0.151242 0.123928 1 0.071134 0.029805 0.138125 0.830389 0.770054 0.849433 0.721152 0.789906 0.796627 0.050340 0.055770 0.025267 0.036493 0.026730 0.020613 0.349678 0.304207 0.305114 0.310277 0.295179 0.304792 0.027888 0.085065 0.053011 3.587337 3.607575 3.588393 3.559485 3.598390 3.587568 3.548454 3.550891 3.565587 
3.583845 3.673408 3.669548 3.670212 3.667449 3.676029 3.679806 3.658840 3.622488 3.623080 3.604147 3.611423 3.715299 3.591726 3.587955 3.607939 3.601362 3.589712 3.566095 3.733249 3.557615 3.587314 3.598444 3.607496 3.591143 3.591861 3.590519 3.602549 3.598031 3.592355 3.845840 3.853347 3.855293 3.865173 3.863031 3.862483 3.793851 3.787876 3.814707 3.810124 3.818940 3.794571 3.906116 3.921916 3.924877 3.915827 3.922563 3.827169 3.676870 3.677850 3.683952 3.674140 3.692544 3.687525 3.648122 3.652303 3.650831 3.669185 3.663553 3.653618 3.665181 3.641087 3.873055 3.908643 3.903001 3.670195 3.559686 3.558261 3.557371 3.562657 3.556573 3.556799 3.673642 3.661743 3.665593 3.658736 3.659767 3.663953 3.619608 3.604889 3.603574 3.609113 3.630023 3.611505 3.571009 3.757107 3.722000 3.687687 3.570440 3.730628 3.576616 3.742977 3.730033 3.583261 3.565621 3.750644 3.741670 3.670707 3.621324 3.628718 3.662061 3.576072 3.548444 3.587819 3.713033 3.723082 3.750636 3.724356 3.726880 0.658987 0.680728 0.625877 0.612666 0.644561 0.701759 0.526527 0.524153 0.584611 0.620709 0.733771 0.361301 0.569308 0.296540 0.613861 0.458164 0.367874 0.304120 0.531969 0.070755 0.059771 0.050739 0.058093 0.061621 0.070168 0.114003 0.112726 0.095711 0.056083 0.079193 0.065772 0.553518 0.713409 0.620666 0.695997 0.626544 0.760098 0.436910 0.520289 0.548091 0.657498 0.557369 0.572129 0.596901 0.063364 0.055357 0.030423 0.078719 0.036414 0.118110 0.116775 0.052937 0.071134 1 0.063775 0.174577 0.783182 0.738239 0.816266 0.670414 0.755950 0.765158 0.116264 0.110309 0.059961 0.047462 0.093748 0.087046 0.314368 0.275784 0.274698 0.283820 0.269303 0.278806 0.059227 0.101537 0.063320 3.609761 3.630403 3.610844 3.581282 3.620991 3.609952 3.569987 3.572490 3.587530 
3.550222 3.638732 3.634906 3.635562 3.632832 3.641317 3.645043 3.624284 3.588365 3.588950 3.570256 3.577438 3.680202 3.557981 3.554260 3.573983 3.567504 3.556022 3.532747 3.698030 3.524391 3.553655 3.564625 3.573567 3.557409 3.558127 3.556783 3.568659 3.564195 3.558594 3.809831 3.817288 3.819225 3.829051 3.826919 3.826377 3.758160 3.752220 3.778875 3.774321 3.783082 3.758866 3.869836 3.885574 3.888520 3.879504 3.886216 3.791264 3.642143 3.643105 3.649147 3.639433 3.657657 3.652683 3.613705 3.617844 3.616384 3.634537 3.628964 3.619139 3.630565 3.606729 3.836912 3.872346 3.866726 3.635530 3.526417 3.525010 3.524132 3.529331 3.523345 3.523579 3.638937 3.627167 3.630971 3.624187 3.625215 3.629346 3.585520 3.570998 3.569701 3.575165 3.595816 3.577514 3.537606 3.721700 3.686879 3.652891 3.537040 3.695448 3.543146 3.707669 3.694833 3.549648 3.532249 3.715268 3.706362 3.636077 3.587247 3.594568 3.627551 3.542596 3.515404 3.554113 3.677946 3.687911 3.715235 3.689177 3.691670 0.717946 0.738676 0.674228 0.661681 0.694410 0.759576 0.570837 0.574248 0.636268 0.673557 0.790925 0.375087 0.627878 0.355814 0.673521 0.518377 0.427968 0.364078 0.592002 0.062817 0.076652 0.095238 0.080633 0.123486 0.061035 0.061280 0.049320 0.036577 0.010323 0.017367 0.035616 0.611916 0.771112 0.674439 0.754335 0.678485 0.817272 0.487993 0.571427 0.599325 0.700889 0.610935 0.623592 0.648016 0.115897 0.116257 0.073116 0.134263 0.063656 0.173103 0.164673 0.114107 0.029805 0.063775 1 0.119239 0.839382 0.785696 0.864299 0.728711 0.804707 0.812250 0.055225 0.049854 0.023992 0.049795 0.046628 0.047163 0.364368 0.321457 0.321675 0.328208 0.313242 0.322857 0.047497 0.091681 0.059731 3.575786 3.596174 3.576852 3.547705 3.586900 3.575999 3.536578 3.539038 3.553859 
3.471882 3.560167 3.556350 3.557005 3.554275 3.562757 3.566485 3.545753 3.509892 3.510478 3.491836 3.498998 3.601635 3.479602 3.475893 3.495547 3.489081 3.477632 3.454470 3.619452 3.446156 3.475285 3.486217 3.495125 3.479038 3.479750 3.478418 3.490249 3.485797 3.480221 3.731567 3.739070 3.741013 3.750887 3.748747 3.748200 3.679721 3.673772 3.700505 3.695935 3.704727 3.680439 3.791822 3.807641 3.810612 3.801547 3.808292 3.712926 3.563581 3.564549 3.570590 3.560881 3.579095 3.574127 3.535179 3.539308 3.537853 3.555987 3.550418 3.540605 3.552015 3.528218 3.758754 3.794358 3.788710 3.556973 3.448178 3.446780 3.445907 3.451082 3.445125 3.445355 3.560388 3.548626 3.552433 3.545654 3.546675 3.550809 3.507055 3.492573 3.491277 3.496726 3.517323 3.499074 3.459301 3.643156 3.608293 3.574297 3.458741 3.616858 3.464811 3.629112 3.616263 3.471297 3.453984 3.636729 3.627813 3.557494 3.508752 3.516043 3.548954 3.464257 3.437200 3.475760 3.599391 3.609361 3.636720 3.610625 3.613127 0.824638 0.845814 0.786036 0.773617 0.805693 0.866470 0.650561 0.664560 0.730783 0.770146 0.897782 0.418831 0.735806 0.462149 0.780184 0.625278 0.534549 0.470040 0.698657 0.175776 0.194505 0.213719 0.199039 0.235729 0.173948 0.069517 0.086366 0.113979 0.129425 0.112245 0.147987 0.716432 0.876838 0.785434 0.860420 0.789398 0.922480 0.602093 0.684132 0.711791 0.798312 0.722823 0.735553 0.759573 0.232296 0.229407 0.191152 0.249488 0.182225 0.287647 0.282561 0.213499 0.138125 0.174577 0.119239 1 0.945849 0.895564 0.972660 0.835790 0.914324 0.921189 0.104401 0.096981 0.137220 0.166378 0.135779 0.145005 0.479139 0.437875 0.438245 0.444263 0.429418 0.438904 0.163206 0.167903 0.160693 3.497343 3.517678 3.498407 3.469360 3.508414 3.497547 3.458277 3.460726 3.475489 
4.061885 4.153149 4.149245 4.149915 4.147131 4.155777 4.159606 4.138437 4.101532 4.102114 4.082777 4.090207 4.195270 4.070096 4.066239 4.086736 4.080019 4.068052 4.043597 4.213214 4.034824 4.065546 4.076976 4.086274 4.069448 4.070183 4.068814 4.081171 4.076575 4.070717 4.324174 4.331447 4.333360 4.342970 4.340880 4.340345 4.273156 4.267239 4.293643 4.289145 4.297798 4.273842 4.382936 4.398243 4.401073 4.392318 4.398847 4.305940 4.156682 4.157641 4.163774 4.153893 4.172418 4.167350 4.127580 4.131823 4.130322 4.148874 4.143194 4.133150 4.144908 4.120510 4.350751 4.385326 4.379862 4.149984 4.036981 4.035496 4.034578 4.040066 4.033745 4.033966 4.153384 4.141372 4.145228 4.138314 4.139380 4.143578 4.098595 4.083535 4.082193 4.087873 4.109206 4.090324 4.048694 4.236918 4.202004 4.167612 4.048098 4.210603 4.054480 4.222875 4.209983 4.061386 4.043148 4.230475 4.221552 4.150517 4.100432 4.107986 4.141860 4.053994 4.025324 4.066053 4.192955 4.202983 4.230401 4.204259 4.206765 0.147056 0.114082 0.260483 0.257911 0.223816 0.093608 0.487553 0.400594 0.328416 0.283416 0.056452 0.733156 0.225267 0.499863 0.195844 0.343897 0.431000 0.493792 0.273849 0.801751 0.777557 0.750318 0.772028 0.724644 0.804054 0.892859 0.884254 0.859295 0.830409 0.852094 0.821758 0.256142 0.089125 0.189998 0.109023 0.202421 0.051949 0.379995 0.302599 0.278593 0.324687 0.250138 0.254779 0.237356 0.727710 0.730207 0.770525 0.709703 0.779889 0.671580 0.685370 0.749411 0.830389 0.783182 0.839382 0.945849 0 0.233793 0.221529 0.127550 0.205156 0.232516 0.877887 0.881184 0.830074 0.795695 0.847472 0.835687 0.495418 0.551597 0.547617 0.549599 0.563431 0.555045 0.808516 0.802397 0.797989 4.088606 4.109669 4.089725 4.059362 4.100102 4.088799 4.047709 4.050317 4.065794 
4.023645 4.109588 4.105849 4.106488 4.103887 4.112003 4.115540 4.095482 4.060852 4.061391 4.043250 4.050215 4.149332 4.031285 4.027668 4.046895 4.040680 4.029561 4.006713 4.166584 3.998512 4.027176 4.037819 4.046594 4.030680 4.031425 4.030023 4.041634 4.037313 4.031806 4.272120 4.278994 4.280831 4.289996 4.287982 4.287502 4.223444 4.217760 4.242923 4.238642 4.246891 4.224024 4.328571 4.343277 4.345954 4.337544 4.343829 4.254707 4.112830 4.113680 4.119465 4.110132 4.127658 4.122838 4.085389 4.089404 4.087965 4.105439 4.100081 4.090626 4.101656 4.078617 4.297615 4.330796 4.325538 4.106472 4.000438 3.999034 3.998162 4.003242 3.997387 3.997654 4.109635 4.098321 4.101920 4.095398 4.096462 4.100348 4.058086 4.044015 4.042773 4.048076 4.068106 4.050297 4.011568 4.189116 4.155955 4.123427 4.010974 4.164225 4.017056 4.175676 4.163446 4.023225 4.006112 4.182851 4.174348 4.107246 4.060046 4.067260 4.099290 4.016539 3.989932 4.027398 4.147047 4.156578 4.182587 4.157816 4.160123 0.284221 0.256236 0.117763 0.132521 0.105982 0.254250 0.538025 0.459722 0.404236 0.375879 0.240990 0.715126 0.295938 0.497929 0.307920 0.385951 0.446974 0.496306 0.345640 0.737166 0.716314 0.696614 0.711715 0.683710 0.739553 0.841487 0.824189 0.797118 0.776309 0.794825 0.761075 0.339764 0.268093 0.170569 0.275448 0.145503 0.268202 0.313232 0.232495 0.205578 0.306476 0.214436 0.185185 0.160987 0.678802 0.687637 0.718659 0.663810 0.725566 0.627181 0.629244 0.717406 0.770054 0.738239 0.785696 0.895564 0.233793 0 0.085876 0.265116 0.034055 0.034069 0.813001 0.819571 0.772823 0.739358 0.781501 0.770000 0.435123 0.476302 0.475711 0.470341 0.485273 0.475809 0.747567 0.750683 0.745670 4.048676 4.068453 4.049703 4.021380 4.059618 4.048998 4.010542 4.012947 4.027366 
4.067237 4.153124 4.149393 4.150030 4.147432 4.155536 4.159073 4.139048 4.104448 4.104984 4.086850 4.093812 4.192798 4.074894 4.071279 4.090506 4.084292 4.073168 4.050293 4.209999 4.042085 4.070778 4.081425 4.090201 4.074283 4.075026 4.073629 4.085241 4.080925 4.075414 4.315110 4.321946 4.323775 4.332891 4.330889 4.330410 4.266651 4.260989 4.286047 4.281784 4.289996 4.267229 4.371267 4.385887 4.388546 4.380186 4.386435 4.297786 4.156370 4.157218 4.162991 4.153675 4.171169 4.166356 4.128962 4.132972 4.131535 4.148984 4.143636 4.134193 4.145220 4.122210 4.340477 4.373474 4.368248 4.150030 4.044016 4.042611 4.041738 4.046827 4.040962 4.041226 4.153178 4.141881 4.145472 4.138961 4.140025 4.143903 4.101684 4.087614 4.086371 4.091676 4.111696 4.093899 4.055151 4.232457 4.199399 4.166945 4.054558 4.207641 4.060641 4.219063 4.206868 4.066828 4.049702 4.226214 4.217739 4.150795 4.103648 4.110856 4.142854 4.060135 4.033490 4.071005 4.190515 4.200019 4.225950 4.201254 4.203555 0.313121 0.280305 0.200473 0.213376 0.181312 0.271807 0.584603 0.506706 0.443109 0.408471 0.247980 0.779846 0.345823 0.569634 0.346666 0.447268 0.515014 0.567316 0.398122 0.817291 0.796277 0.775924 0.791625 0.761638 0.819676 0.919449 0.903130 0.876458 0.855034 0.873756 0.840595 0.387417 0.280766 0.229848 0.293763 0.210425 0.265581 0.392935 0.309923 0.282137 0.339582 0.284033 0.259323 0.233857 0.757619 0.765733 0.797630 0.742357 0.804699 0.705635 0.709144 0.793978 0.849433 0.816266 0.864299 0.972660 0.221529 0.085876 0 0.291821 0.064793 0.058565 0.892450 0.898796 0.851998 0.818492 0.861412 0.849934 0.515183 0.558375 0.557493 0.552701 0.567541 0.558158 0.827291 0.828267 0.823982 4.092288 4.112056 4.093316 4.064983 4.103224 4.092605 4.054138 4.056547 4.070972 
3.996885 4.089317 4.085371 4.086051 4.083223 4.091997 4.095888 4.074449 4.037028 4.037623 4.018029 4.025560 4.132028 4.005190 4.001280 4.022038 4.015213 4.003078 3.978326 4.150177 3.969443 4.000551 4.012145 4.021544 4.004543 4.005276 4.003912 4.016418 4.011758 4.005835 4.262845 4.270258 4.272196 4.281968 4.279847 4.279299 4.211045 4.205054 4.231859 4.227290 4.236077 4.211760 4.322479 4.338027 4.340918 4.332022 4.338651 4.244319 4.092906 4.093896 4.100116 4.090099 4.108873 4.103747 4.063418 4.067714 4.066200 4.085009 4.079250 4.069065 4.080980 4.056262 4.289819 4.324933 4.319382 4.086115 3.971642 3.970144 3.969216 3.974779 3.968374 3.968588 4.089589 4.077409 4.081334 4.074322 4.075385 4.079662 4.034052 4.018785 4.017422 4.023178 4.044795 4.025676 3.983461 4.174222 4.138802 4.103925 3.982866 4.147505 3.989304 4.159994 4.146917 3.996347 3.977899 4.167717 4.158671 4.086601 4.035847 4.043475 4.077766 3.988811 3.959760 4.001120 4.129708 4.139875 4.167694 4.141164 4.143723 0.022593 0.014049 0.232354 0.221767 0.201981 0.034250 0.407780 0.315404 0.256373 0.220545 0.071219 0.640838 0.103203 0.382308 0.068717 0.220598 0.310725 0.375160 0.148159 0.693143 0.668135 0.639236 0.662359 0.610842 0.695324 0.781668 0.775008 0.750517 0.719742 0.742062 0.712441 0.139509 0.052247 0.131969 0.030633 0.161061 0.099359 0.286197 0.223924 0.207464 0.308491 0.168725 0.190679 0.185376 0.615903 0.616806 0.659071 0.597333 0.669170 0.559320 0.575205 0.634127 0.721152 0.670414 0.728711 0.835790 0.127550 0.265116 0.291821 0 0.248822 0.278283 0.769798 0.771895 0.719692 0.685788 0.739191 0.727472 0.391844 0.449588 0.444525 0.449197 0.462172 0.454471 0.698992 0.694467 0.688408 4.023924 4.045266 4.025060 3.994283 4.035534 4.024092 3.982470 3.985113 4.000805 
4.035918 4.122387 4.118634 4.119275 4.116656 4.124824 4.128390 4.108227 4.073372 4.073915 4.055655 4.062666 4.162358 4.043620 4.039979 4.059334 4.053069 4.041863 4.018847 4.179671 4.010587 4.039464 4.050188 4.059016 4.043009 4.043752 4.042355 4.054041 4.049694 4.044150 4.285669 4.292576 4.294420 4.303619 4.301601 4.301116 4.236800 4.231097 4.256365 4.252065 4.260347 4.237391 4.342296 4.357045 4.359734 4.351299 4.357601 4.268192 4.125660 4.126520 4.132338 4.122953 4.140574 4.135730 4.098057 4.102094 4.100649 4.118227 4.112839 4.103326 4.114431 4.091259 4.311249 4.344534 4.339261 4.119272 4.012536 4.011124 4.010246 4.015370 4.009466 4.009728 4.122456 4.111074 4.114697 4.108138 4.109202 4.113118 4.070589 4.056419 4.055166 4.060508 4.080668 4.062753 4.023726 4.202306 4.168988 4.136287 4.023133 4.177286 4.029245 4.188814 4.176524 4.035492 4.018263 4.196027 4.187488 4.120019 4.072538 4.079785 4.111996 4.028735 4.001910 4.039716 4.160070 4.169647 4.195783 4.170888 4.173214 0.268996 0.238820 0.137416 0.149730 0.117290 0.234386 0.539577 0.459579 0.400119 0.368466 0.217457 0.728380 0.290813 0.508344 0.297194 0.388040 0.454107 0.506058 0.342226 0.757466 0.736107 0.715345 0.731365 0.700675 0.759838 0.860259 0.844102 0.817264 0.795347 0.814314 0.780940 0.334667 0.247037 0.169558 0.256205 0.148696 0.242637 0.329600 0.246444 0.218441 0.308786 0.221194 0.195870 0.170634 0.696857 0.704853 0.737230 0.681406 0.744503 0.644420 0.648020 0.733306 0.789906 0.755950 0.804707 0.914324 0.205156 0.034055 0.064793 0.248822 0 0.034640 0.833526 0.839643 0.792229 0.758615 0.802082 0.790530 0.452914 0.496557 0.495490 0.491088 0.506012 0.496608 0.767415 0.769440 0.764473 4.061125 4.081029 4.062160 4.033629 4.072121 4.061432 4.022707 4.025133 4.039661 
